url,type
cubuffs.com/SportSelect.dbml?DB_OEM_ID=600&SPID=255&SPSID=3850,benign
petrucciforum.com/forums/showthread.php?68208-FT-ESP-Jeff-Hanneman-Custom-Shop,benign
http://oneink.com.sg/update/us.match.com-login.php,phishing
historyorb.com/date/1928/march,benign
http://www.briard-stark.de/links.html,defacement
mahalo.com/john-ritter/,benign
http://www.belmontbaptistchurch.com/index.php?option=com_wpmu&blog_id=1&p=15&Itemid=259,defacement
itgins.do,phishing
artistwiki.com/pebbles/biography,benign
http://ap.org/Content/AP-In-The-News/2014/Former-AP-photographer-Harry-Koundakjian-dies,benign
asklaila.com/listing/Chennai/Thousand+Lights/Super+Cassettes+Industries+Limited/CoPyeNwN/,benign
http://inpmall.com/letsmall/bdata/update/handelsbanken/update/secure/banking/handelsbanken/Login.htm,phishing
gibsondunn.com/Lawyers/dfloyd,benign
http://tunein.com/radio/Rothenberg--Weatherford-p715699/15480783/ca-pub-1542925551861702/Program,benign
goodfridayent.com/goodfridayent/coa/,benign
http://www.job.ph/index.php?option=com_content&view=article&id=5&Itemid=10,defacement
blueollie.wordpress.com/2010/08/02/route-66-rest-area-off-of-i-44-in-missouri/,benign
http://skyrock.com/videos/eDFvd2NhMzoxMw==-Jul-feat-Romano-Dans-ma-Paranoia-en-live-dans-la-Radio-Libre.html?top=3&period=daily,benign
irelandwhiskeytrail.com/?pg=persses_distillery_nuns_island_galway_city.php,benign
http://www.evasteinberger.at/de/erfolge/46-turniere2010.html,defacement
travelingluck.com/North+America/Canada/Quebec/_5893815_Barrage+Jules-Allard.html,benign
http://www.prismpgh.org/component/events/index.html?task=view_day&year=2012&month=01&day=02,defacement
en.wikipedia.org/wiki/High_on_Fire,benign
en.wikipedia.org/wiki/Pitman,benign
huffingtonpost.com/2011/08/05/lewis-black-sarah-palin-jokes_n_919896.html,benign
http://distractify.com/post/related/id/54f8b97b4a0c4b4b42c50c49/skip/40/limit/10/back/0,benign
gujaratiescorts.com/singapore_escorts.html,benign
store.nightgauntgraphics.com/index.php?main_page=index&cPath=1,benign
http://s10.cdn.deahu.com/jingyan/image_cluster/2015-04-09/21/6638885_D63F77E2507432CA8BB6827E50B38F23.jpg,malware
mp3raid.com/music/trans_x.html,benign
en.wikipedia.org/wiki/St_Johnstone_F.C,benign
http://www.brigitte-koischwitz.de/index.php?option=com_tag&task=tag&tag=bad+endbach,defacement
sports.yahoo.com/soccer/news?slug=afp-germanyreligionislamramadanfblger,benign
improvementservice.org.uk/about-us/the-improvement-service-team/andrew-mcguire-governance-performance-management-programme-manager/,benign
http://olx.ro/i2/electronice-si-electrocasnice/telefoane-mobile/samsung/js/spring.js,benign
http://chinesevie.com/index.php?option=com_content&view=article&id=154%3Asi-ma-guang-za-gang&catid=55%3Areading&Itemid=275&lang=en,malware
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-1488,benign
ferdyonfilms.com/?p=5404,benign
amazon.com/American-Silent-Film-William-Everson/dp/0306808765,benign
weather.com/weather/today/Fairfax+VA+22030,benign
http://www.ccimb.com.br/noticias/ccimb-na-midia/89-camara-de-comercio-e-industria-mulcumana-e-inaugurada-em-sp.html,defacement
http://www.korexshop.sk/index.php?option=com_content&view=article&id=1&Itemid=73,defacement
http://auto.ru/cars/bmw/5er/all/?search%5Bstate%5D=1&search%5Bperiod%5D=0&search%5Bcustom%5D=1&search%5Bsection_id%5D=0&search%5Bmark%5D%5B0%5D=30&search%5Bmark-folder%5D%5B0%5D=30-384_4445,benign
nilsandersen.com/,benign
urlidea.com/www/fraternite.net.html,benign
en.wikipedia.org/wiki/Tony_Cadena,benign
eastwordbradenton.blogspot.com/2011/10/bob-and-billie-delaney-named.html,benign
http://www.farmaciaspengler.com.br/index.php?option=com_content&view=section&layout=blog&id=2&Itemid=3,defacement
nme.com/artists/groovy-aardvark,benign
kosiwere.net,phishing
detroityes.com/mb/showthread.php?1728-I-work-worked-at-Detroit-City-Airport,benign
journal-news.net/page/content.detail/id/569555/Harry--W--Hinton.html?nav=5007,benign
http://rocketnews24.com/2010/05/04/%e3%80%90%e4%b8%8a%e6%b5%b7%e4%b8%87%e5%8d%9a%e3%80%91%e3%82%a4%e3%83%b3%e3%83%89%e9%a4%a8%e3%81%8c%e3%82%b9%e3%82%b4%e3%82%a4%ef%bc%81-%e7%a9%ba%e4%b8%ad%e3%81%ab3d%e7%ab%8b%e4%bd%93%e6%98%a0/,benign
ilike.com/artist/Marie-%C3%89laine+Thibert,benign
myhockeytradres.webs.com/,benign
amazon.com/What-Price-Hollywood-Constance-Bennett/dp/6303867898,benign
lead411.com/Brian_MacDonald_2349989.html,benign
doverpost.com/communities/x1274364224/Athlete-Profile-Corey-Crawford,benign
http://www.smalbro.dk/free-postcards-31-40/1017-free-postcard-with-heart-motive-039,defacement
tvguide.com/celebrities/mark-harmon/bio/164630,benign
netcarshow.com/chevrolet/2000-cavalier/,benign
absoluteastronomy.com/topics/Liberman_Broadcasting,benign
liceulogoga.ro,malware
pview.findlaw.com/view/2238400_1,benign
mylife.com/c-1603187061,benign
onsmithcomics.blogspot.com/,benign
youtube.com/watch?v=jSqKsHYdUmw,benign
http://habbohotelmoedasgratisvipehc.blogspot.com/,phishing
pghaa.org/,benign
phrases.org.uk/meanings/topsy-turvy.html,benign
http://theplumbingdoctor.net/gas-storage.html,defacement
doobiebrothers.net/discography/what-were-once-vices-are-now-habits/lyrics/,benign
http://www.pols.gr/index.php?option=com_virtuemart&page=shop.browse&category_id=109&Itemid=3&lang=el,defacement
http://jville.ind.br/equipamentos,defacement
http://thai-liveaboard.com/index.php?option=com_thailiveaboard&view=courses&Itemid=7&lang=ru,defacement
http://szgs.ru/index.html,defacement
archives.queensu.ca/Exhibits/buchan.html,benign
en.wikipedia.org/wiki/Wil_Wheaton,benign
gardencreekvineyards.com/,benign
youtube.com/watch?v=cAj7QeQPNX4,benign
absoluteastronomy.com/topics/William_F._Knowland,benign
bloomberg.com/apps/news?pid=newsarchive&sid=aun6rYtGmvOc&refer=canada,benign
mispedia.org/MusiquePlus.html,benign
quotationspage.com/subjects/gratitude/,benign
http://stackoverflow.com/questions/8643354/cannot-load-image-referenced-from-a-nib-in-the-bundle,benign
allhighschools.com/school/providence-high-school/86248,benign
marxists.org/archive/james-clr/biograph.htm,benign
quotedb.net/eric-berne/,benign
whosdatedwho.com/tpx_47178/bianca-beauchamp/,benign
findid-icloud.com,phishing
youtube.com/watch?v=t5Ycz3NtHdc,benign
enka-miyako-harumi.thelyricarchive.com/,benign
free-ebooks.net/author/ken-evoy,benign
e.gluetext.com/content/e/England/England_16th_century_crime.html,benign
wattsupwiththat.com/2010/09/29/royal-society-blinks-embraces-sceptics-and-uncertainty/,benign
http://motthegioi.vn/su-kien-lich-su-304-nhin-tu-nhieu-phia/ky-15-nhung-ngay-cuoi-doi-cua-diep-vien-pham-xuan-an-186981.html,benign
wn.com/blue_cap_productions,benign
http://www.norzwebmarketing.com/glossario/keyword,defacement
phonepages.ca/QC/Candiac/Fernand-Seguin-Ecole-b8024592,benign
http://correios.com.br/para-sua-empresa/servicos-para-o-seu-contrato/precos-e-prazos/prazo-de-guarda-de-objetos-nacionais,benign
flickr.com/groups/royalairforce-aviation/,benign
johnfuckingsimm.tumblr.com/,benign
http://www.dolcevino.it/index.php?view=weblink&catid=2:enoteca-link&id=2:wikipedia&option=com_weblinks&Itemid=125,defacement
ovguide.com/being-john-malkovich-9202a8c04000641f80000000001f10a2,benign
kentucky.com/1064,benign
soompi.com/news/snsd-tiffanys-drastic-change,benign
usccb.org/bible/readings/011712.cfm,benign
http://www.hillview.com.cy/component/tpresto/item/26-crispy-roast-duck.html,defacement
matternetwork.com/2008/8/staley-high-school-certified-more.cfm,benign
itunes.apple.com/us/album/fancy-footwork/id257209363,benign
baseball-reference.com/players/h/hardilo01.shtml,benign
sportsmemorabilia.com/player/Lily_Tomlin,benign
http://www.lontechshop.co.uk/cpus.html,defacement
polyvore.com/kate_spade_bags/shop?brand=kate+spade&category_id=35,benign
manta.com/c/mm22mzd/route-21-furniture-warehouse,benign
gen-als.com/armoury.html,benign
facebook.com/brian.watts,benign
plasmetic.com/forums/mexico/1443-dr-manuel-romero-tijuana.html,benign
http://iranrad.ir/index.php?option=com_user&view=remind,defacement
pierre-carl-ouellet.skyrock.com/,benign
asmstudio.net/intro.html,benign
realestate.si21.com/Realestate_offer/,benign
gopsusports.com/sports/c-xc/spec-rel/110111aag.html,benign
vermontchocolatiers.com/,benign
http://techcrunch.com/2015/05/12/godaddy-slips-2-9-after-reporting-q1-revenue-of-376-3m-strong-q2-top-line-projection/,benign
eastbaycitizen.com/2010/05/bill-lockyer-contributes-hefty-sum-to.html,benign
spoke.com/info/pC6UXqH/LeilaAalam,benign
http://www.frieslandpokal.de/index.php?option=com_phocadownload&view=category&id=7:frieslandpokal_2010&Itemid=3,defacement
http://thenextweb.com/socialmedia/2014/11/05/whats-home-screen-checking-warby-parkers-neil-blumenthal/gtm.js,benign
myfootballfacts.com/Premier_League_Players_Squad_Numbers.html,benign
nlpc.org/category/keywords/united-healthcare-workers-uhw,benign
en.wikipedia.org/wiki/Place_%C3%89milie-Gamelin,benign
collegefootball.about.com/od/coachinggreats/a/coach-yost.htm,benign
nosorigines.qc.ca/genealogielistfirstname.aspx?Family=Aubin_135&lng=en,benign
http://torcache.net/torrent/7C434F238AC3CC13D4050F9A5C8E3391CE54C7F8.torrent?title=[kickass.to]microsoft.office.professional.plus.2013.64.bit.english.rareabyss,benign
http://www.intocht-simpelveld.nl/images/banners/vianny_s_jam_relish_chutney_en_meer.jpg,defacement
http://mzracing.sk/index.php?page=shop.product_details&category_id=173&flypage=flypage.tpl&product_id=781&option=com_virtuemart&Itemid=19,defacement
yelp.ca/biz/casa-del-popolo-montreal,benign
http://www.minhasgerais.com/index.php?option=com_content&view=article&id=32:serro&catid=4:o-que-fazer&Itemid=6,defacement
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0005450,benign
http://danielfabri.com.ar/obras-rosario-paseo/index.html,defacement
http://www.masseny.de/index.php?option=com_phocagallery&view=detail&catid=14:ehrenberg-2010&id=600:p7231794-800x600&tmpl=component&Itemid=39,defacement
census-online.us/view/TOURVILLE/,benign
http://www.enventureonline.com/services/electronic-design/pcb-design-services.html,defacement
pinkmeatcompany.com/?category_name=brooke-burke,benign
http://maybank2u.com.my/mbb_info/m2u/public/privateOnlineForm.do?channelId=Personal&cntTypeId=0&cntKey=AB001a&programId=AB-Aspire&chCatId=/mbb/Personal,benign
http://www.hubbards.com.au/search.htm?searchphrase=exact&searchword=bridging,defacement
radioreloaded.com/movies/?2368,benign
baseball-almanac.com/teamstats/roster.php?y=2000&t=MON,benign
southcarolina.hometownlocator.com/sc/spartanburg/duncan.cfm,benign
austriahungary.info/en/gazetteer1900/index.ma.html,benign
wilhelmgustloff.com/sinking.htm,benign
flickr.com/photos/joemills/3794508047/,benign
perfectgirls.net/58231/Narumi_Takahashi_1,benign
http://www.ninopizzaria.com.br/index.html,defacement
britannica.com/EBchecked/topic/305431/Robert-Wood-Johnson,benign
http://www.diarco.com.pe/portal/index.php?option=com_content&view=article&id=11&catid=4&Itemid=9,defacement
motocrossgiant.com/Thor_Chest_Protector_s/1978.htm,benign
makemoneyhomebusinesscenter.com/category/david-vallieres/,benign
billsportsmaps.com/?p=1547,benign
http://www.aborrn.org.br/index.php?option=com_content&view=article&id=71:23092011-dr-weber-ursi-limite-das-compensacoes-ortodonticas&catid=47:cursos&Itemid=110&lang=pt,defacement
http://www.richpictures.co.uk/home/userblog/62,defacement
zin.ru/projects/rcbd_zin/isec_ships.asp,benign
http://www.dtxzx.net/view.asp?id=562,defacement
torrentreactor.net/torrents/4200776/MOZART-THE-LAST-6-SYMPHONIES-BRUNO-WALTER%28TNTVILLAGE%29,benign
maidngl.com,phishing
barnesandnoble.com/w/swindle-gordon-korman/1100171641,benign
baseball-reference.com/players/r/russeje01.shtml,benign
cardiacarrest666.com/,benign
http://www.multisolexpress.com.br/index.php?option=com_content&view=section&id=9&Itemid=2,defacement
metalcovenant.com/pages/cdreviews/quantum_catastrophe.htm,benign
doctorofdisbelief.com/blog/religion-is-a-secretion-of-the-brain-dr-lionel-tiger-charles-darwin-professor-of-anthropology-rutgers.html,benign
http://www.prosuzdal.ru/index.php/posmotret-v-suzdale/37-dostoprimechatelnosti-suzdal/56-pokrovsky-monastyr-suzdal.html,defacement
urbandictionary.com/define.php?term=Bozak,benign
http://www.alberi.com.br/seres-vivos/14,defacement
http://siepp.com/index.php?option=com_sobi2&catid=48&Itemid=56,defacement
portal.newagemusics.com/nahp/artic-es/wiki_F,benign
http://ihostingthailand.com/index.php/template-joomla-os-commerce?start=5,defacement
http://www.plasmatreatment.co.uk/index.php/contact-us,defacement
damau.org/archives/15205,benign
mapsofworld.com/olympic-trivia/olympic-poster.html,benign
http://www.k-9.com/forms/form-contact.php,defacement
en.wikipedia.org/wiki/White_South_African,benign
experiencefestival.com/list_of_social_fraternities_and_sororities_-_coed_fraternities,benign
whsca.org.au,phishing
pitchfork.com/reviews/albums/13586-hot-wax/,benign
kc-carpa.com/,benign
http://tobogo.net/cdsb/board.php?board=notice&bm=view&no=56&category=&auth=&page=1&search=&keyword=&recom=,benign
en.wikipedia.org/wiki/Les_Intellectuels_pour_la_souverainet%C3%A9,benign
mikepattonisgod.wordpress.com/,benign
1up.com/,benign
abbottkc.com/,benign
sports.si.cnn.com/merge/tsnform.aspx?c=sportsnetwork&page=cfl/news/news.aspx?id=4193317,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F7ZQ02VlAguXiQH7v+%E5%A5%B3%E5%AD%90%E6%A0%A1%E7%94%9F+%E9%9B%BB%E3%83%9E%E3%81%A7%E7%84%A6%E3%82%89%E3%81%97%E3%81%A6+%23ero+%23douga+%23agesage,benign
http://www.petdogwash.com.br/index.php?option=com_virtuemart&Itemid=44,defacement
yellowpage-quebec.com/list.html?page=1&ipp=All&where=&what=Transport&search=1,benign
http://www.synshaltk.dk/index.php?option=com_content&view=article&id=77:minister-sylter-sikkerheden&catid=38:nyheder&Itemid=98,defacement
geology.com/state-map/south-carolina.shtml,benign
vkontact.esy.es,phishing
microsoft-office-36563.webnode.com,phishing
http://www.tochnogopvakantie.nl/reizen/t-Autovakantie+Belgisch+Limburg+Mooi+Zutendaal.html,defacement
en.wikipedia.org/wiki/USS_Winged_Arrow_(AP-170),benign
huffingtonpost.ca/2011/11/01/gilles-duceppe-could-lead-parti-quebecois-to-majority-government-in-quebec_n_1069295.html,benign
evri.com/product/68-pounder-gun-0x5476ba,benign
http://viajesyexcursionesengil.com/index.php?option=com_content&view=article&id=73&Itemid=6,defacement
rhythmandbluesnetwork.ning.com/,benign
ebay.com/sch/i.html?_nkw=san+diego+chargers+tickets&_fln=1&_sac=1,benign
fanpix.net/gallery/jessalyn-gilsig-pictures.htm,benign
http://9779.info/%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%A4%A7%E5%9B%BE/,malware
http://hsv-deswalm.nl/index.php?option=com_jcalpro&Itemid=87&extmode=cal&date=2013-02-01&lang=nl,defacement
pumpchasersclothing.bid,phishing
http://www.bruynzeelmultipanel.be/index.php?option=com_content&view=article&id=18&Itemid=103,defacement
openparliament.ca/politicians/jean-crowder/,benign
nfl.com/teams/coaches?coaType=assist&team=CIN,benign
worldexecutive.com/locations/asia_pacific/india/calcutta/currency.html,benign
dance-lyrics.com/artists/fleetwood_mac.htm,benign
http://superuser.com/questions/862530/3-pin-cpu-cooler-on-socket-1150-has-allways-only-constant-fixed-fan-speed,benign
jaisadguru.com,phishing
http://www.evasteinberger.at/de/berichte-2012/97-uniga-ladies-open.html,defacement
http://www.haciendadelastorres.com.mx/index.php?ind=4,defacement
soul.meetup.com/,benign
famouswhy.com/Tags/american%20football%20player,benign
http://mzracing.sk/index.php?page=shop.product_details&category_id=390&flypage=flypage.tpl&product_id=2167&option=com_virtuemart&Itemid=19,defacement
http://www.horizonte-hospizverein.de/index.php?option=com_jevents&view=month&layout=calendar&Itemid=126,defacement
cityscapedetroit.org/historic_districts.php,benign
lstribune.net/lees-summit-news/archbishop-o-hara-high-school-hosts-catholic-knowledge-bowl.htm,benign
zoocasa.com/en/real_estate/1335219-520-Place-JugeDesnoyers-apt-205,benign
ionlinemovie.com/Movie/Biography/Amelia/,benign
transouth.org/article/1257.php,benign
fanpop.com/spots/missy-peregrym/images,benign
english.turkcebilgi.com/Charles+Evans+Whittaker,benign
websters-online-dictionary.org/Cu/Cummings.html,benign
enpara-finansbank.com,phishing
sunfinepapers.com/html/products.html,benign
http://www.enseignementlibremarche.be/menuinterne.htm,defacement
http://katproxy.com/community/show/torrents-need-category-change-post-here-super-users-translat/?post=16467939,benign
sbnation.com/nfl/players/1954/jason-hunter,benign
fabsugar.com/Who-Wore-Better-Herve-Leger-Accent-Bandage-Dress-2389520,benign
http://asv-rilchingenhanweiler.de/index.php?option=com_content&view=article&id=50&Itemid=27,defacement
ilike.com/artist/Axel+Rudi+Pell,benign
nafts.com/ships_sites.htm,benign
http://babaci.fr/index.php?view=properties&id=3:appartement&option=com_jea&Itemid=37,defacement
soccerway.com/teams/new-zealand/napier-city-rovers/,benign
duckduckgo.com/1/c/Paraguayan_footballers,benign
home.hiwaay.net/~warydbom/duesouth/bios/daniel_kash.html,benign
archive.org/stream/margaretoffrance00whal/margaretoffrance00whal_djvu.txt,benign
http://mylust.com/videos/110517/my-mind-blowing-french-milf-with-awesome-body-masturbates/,benign
b-eye-network.com/view/12857,benign
schedulingintuitens.com,phishing
ajah.ca/demo/fo/19558,benign
baseballlibrary.com/baseballlibrary/chronology/1961AUGUST.stm,benign
gauthier-pin.com/,benign
blogs.burgsimpson.com/malpractice/,benign
http://www.bckeepfit.nl/index.php/home/club-nieuws?start=24,defacement
yourbittorrent.com/?q=taratata-coeur-de-pirate,benign
manage.service-mhdpr.gq,phishing
http://www.ok-styl.eu/index.php?option=com_content&view=article&id=181:parapety-pcv&catid=42:parapety-wewetrzne&Itemid=218&lang=pl,defacement
http://www.acranes.com/index.php?option=com_sobi2&sobi2Task=sobi2Details&sobi2Id=292&Itemid=71,defacement
indyloyaltyclub.com,phishing
burbujasdeseo.com/tag/ivan-scannell/,benign
http://www.twalogisticsltd.co.uk/company.html,defacement
genealogie.org/famille/ebacher-baker/en/dat3.htm,benign
asseid919webauthenticsecuremyaccountsappid.com,phishing
northdakotatitlesearch.com/,benign
big12sports.com/SportSelect.dbml?DB_OEM_ID=10410&SPID=13134&SPSID=106110,benign
wildlandfire.com/docs/gleason/hotshot.htm,benign
http://www.habbocreditos4.t83.net/#/hc-y-vip/4553149448,phishing
123people.ca/s/chantal+verreault,benign
premjoshua.com/index.php,benign
youtube.com/watch?v=M5Bu7u_kCKc,benign
blogs.wsj.com/metropolis/2011/09/16/at-100-will-barnet-gets-first-ny-museum-retrospective/,benign
http://www.bfgmek.no/index.php?option=com_content&view=article&id=21&Itemid=25,defacement
http://babal.net/books/view/396/%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%B3%D9%88%D9%82-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A,benign
http://www.brocantezussen.nl/index.php?option=com_content&view=category&layout=blog&id=14&Itemid=8&limitstart=40,defacement
mlbdailydish.com/2011/5/13/2169982/chatter-hamilton-oliver-feliz-stewart,benign
http://clinicavisualiza.com/es/publicaciones/articulos-periodisticos/22-prensa.html,defacement
myspace.com/shearer_norma,benign
http://www.imoconcept.de/index.php?view=article&id=50:finanzierung-mit-der-huettig-a-rompf-ag&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=76,defacement
movies.tvguide.com/session-9/135311,benign
http://momoshop.com.tw/brand/Main.jsp?FTOOTH=21&Area=tooth&cid=T21&oid=L21999&mdiv=1000100000-bt_0_157_01&ctype=B,benign
sabrinatheteenagewitch.wikia.com/wiki/Caroline_Rhea,benign
en.wikipedia.org/wiki/Kat_Foster,benign
http://www.vetquality.com.br/parcerias,defacement
bangforchange.com/,benign
chasebankaccountlogin-com4.xyz,phishing
lawyers.justia.com/lawyer/john-gravel-1011876,benign
impactxix.com/,benign
englewoodwinemerchants.com/cellar_onSale.asp,benign
twitter.com/xaliceterryx,benign
dropdatalines.com,phishing
sportsillustrated.cnn.com/vault/topic/article/Lorenzo_Lynch/1900-01-01/2100-12-31/cdd/1/index.htm,benign
http://www.capella.nl/nl/bestellen/algemene-voorwaarden.html,defacement
discogs.com/Marilyn-Manson-The-Golden-Age-Of-Grotesque/release/314757,benign
http://9779.info/%E8%8F%A0%E8%90%9D%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
kzoo.edu/beLight/articles/?issueid=32&id=118,benign
nottingham.ac.uk/Classics/Research/conferences/epic-interactions.aspx,benign
123people.ca/s/claude+lagace,benign
frankzampinomontreal.com/,benign
labome.org/expert/becquemin/jean-pierre-becquemin-440406.html,benign
art-history.concordia.ca/institute_site/,benign
http://motthegioi.vn/chuyen-canh-giac/chu-tiem-vang-lua-hot-xoan-gia-43000-usd-ep-mua-350000-dong-187240.html,benign
blog.cjanerun.com/,benign
dipity.com/timeline/Andrew-Segal/,benign
http://askubuntu.com/questions/607267/capturing-metadata-off-music-cd-during-file-transfer,benign
imm.org/publications/pnas/,benign
http://www.oratoriosanfelipeneri.com.mx/oratorio/oratorio-san-felipe-neri.html?font-size=larger,defacement
kansascity.mrmovietimes.com/,benign
dir.rbcinvestments.com/jamison.n,benign
mosaicrecords.com/prodinfo.asp?number=229-MD-CD,benign
amazon.com/Magnetic-Support-Natural-Magnet-Therapy/dp/B001ENQ0N8,benign
heinnie.com/Knives/Hanwei-Knives/Hanwei-Sheffield-Style-Stag-Wharncliffe/p-92-145-1046/,benign
articles.sfgate.com/2007-06-14/sports/17249414_1_jason-kendall-three-run-scoring-hits-homered,benign
http://sprint.com/business/solutions/fleet_and_asset_management/local_fleet/index.html,benign
billboard.com/album/diddy-dirty-money/last-train-to-paris/1377951,benign
youtube.com/watch?v=9XF93nbwWk8,benign
ripoffreport.com/wedding-services/the-timothy-demonbre/the-timothy-demonbreun-house-mfb6e.htm,benign
emoryhealthcare.org/find_physician/physician_detail.jsp?physicianid=11399,benign
thefreedictionary.com/nobility,benign
en.wikipedia.org/wiki/Gregory_Fossedal,benign
http://www.abertosp.com/index.php?view=article&catid=35:demo-category&id=256:cerretani-e-shamasdin-conquistam-titulo-de-duplas&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=88,defacement
hellokansascity.com/77000808_historic.cfm,benign
healthfinder.gov/orgs/HR1229.htm,benign
linkedin.com/in/resultsthroughpeople,benign
http://pastehtml.com/view/bewrcx40f.html,phishing
tokensale.xn--havve-7l1b.com,phishing
geog.mcgill.ca/,benign
http://www.allaroundrental.com/index.php?option=com_virtuemart&page=shop.browse&category_id=11&Itemid=51,defacement
http://trubeats.com/free-beats.html?fontstyle=f-larger,defacement
conroyclass.weebly.com/,benign
350z-tech.com/forums/119-engine/50426-fi-vs-na-poll-end-all-polls.html,benign
ponziosdining.com/?p=40,benign
jeanjurson.com/,benign
petesapizza.com/,benign
http://www.covetraining.com.au/worksafe-victoria-courses/forklift,defacement
http://www.doctorbookafy.com/wp-content/web/login/mpp/80e004643167d866e07b808c1c81272b/,phishing
imdb.com/name/nm0004756/,benign
wktv.com/weather,benign
haitiantreasures.com/HT_sports.digicel2.htm,benign
http://mylust.com/videos/231550/nerdy-brunette-kristine-gets-beaten-and-face-fucked-in-bdsm-clip/,benign
airport-data.com/world-airports/DBBB-COO/,benign
rubanadda.com/,benign
