url,type
waunetanebraska.com/index.php?id=1437:exclusive-interview-elizabeth-kitt-reflects-on-her-experience-competing-for-the-bachelor&option=com_content&catid=25:local-news&Itemid=34,benign
http://www.facebook.com/plugins/like.php?href=http%3A%2F%2Fzoetekroon.nl%2F2013%2F08%2Fjokie-en-jet-en-maya-de-bij-taart%2F&layout=button_count&show_faces=true&width=450&action=like&font=tahoma&colorscheme=light,malware
video.barnesandnoble.com/search/biography.asp?CTR=641228,benign
myspace.com/video/vid/40130285,benign
http://www.dtxzx.net/view.asp?id=954,defacement
http://www.vilagnomad.com/wp-content/themes/central/css/stylesheet.min.css?ver=3.9.6,malware
torrentspath.com/30243201/sky-b-high-b-ent-sky-179-vol-7.html,benign
http://www.eca.edu.au/abouteca/our-location/index.html,defacement
ratchet.wikia.com/wiki/Insomniac_Games,benign
http://www.northnorfolkliving.co.uk/editors-updates/norfolk-saffron-wins-gold,defacement
sweetslyrics.com/MAC%20LETHAL.html,benign
http://www.easy-process.de/de/component/contact/6-/3-zugriff-internetdemo-zugriff-internetdemo.html,defacement
famgen.net/witt/names4.htm,benign
mademan.com/chickipedia/ashley-judd/,benign
ghananewsnetwork.com/Ghana-Economy/intercontinental-bank-opens-28th-branch.html,benign
en.wikipedia.org/wiki/2010_Formula_One_season,benign
nathannothinsez.blogspot.com/2008_03_01_archive.html,benign
http://persianblog.ir/tags/1898789/%d8%a7%d9%85%d8%a7%d9%85%d8%b9%d9%84%db%8c_%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%85%d9%84%da%a9%db%8c_%d9%81%d8%b1%d9%85%d8%a7%d9%86%d8%af%d8%a7%d8%b1_%d8%b4%d9%87%d8%b1%d8%b3%d8%aa%d8%a7%d9%86_%d9%86%d9%87%d8%a7%d9%88%d9%86%d8%af/,benign
costumer3443resolutioncenter.buka-puasa.com,phishing
http://www.suttoncoldfieldearlyyearsforum.co.uk/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=0&sobi2Id=16&Itemid=53,defacement
allmusic.com/artist/don-everly-p17369,benign
tabs.ultimate-guitar.com/t/tea_party/temptation_tab.htm,benign
en.wikipedia.org/wiki/Kansas_City_Tribe,benign
http://9779.info/%E6%96%87%E6%98%8E%E7%A4%BC%E4%BB%AA%20%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://2duwo.com/index.php/contacto?fontstyle=f-larger,defacement
facebook.com/lasalle.emard,benign
http://9779.info/%E5%85%AD%E4%B8%80%E5%84%BF%E7%AB%A5%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
http://peluqueriadeautor.com/index.php?option=com_virtuemart&page=shop.browse&category_id=25&Itemid=70,defacement
http://www.etiketar.com.br/portfolio.html,defacement
http://www.aibek.kz/index.php/component/user/reset,defacement
findagrave.com/php/famous.php?page=state&globalSearchCriteria=&globalSearchType=&FSlastinitial=&FSstateid=18&FSctf=&firstName=&lastName=&FScemeteryid=&FScityid=&FScountryid=&FScountyid=&FSstartrow=21&FSbirthmonth=&FSbirthday=&FSbirthyear=&FSdeathmonth=&FSdeathday=&FSdeathyear=,benign
markets.financialcontent.com/stocks/news/read/19727350/The_Honourable_Maxime_Bernier_Meets_With_CYBF_Entrepreneurs_to_Discuss_the_Challenges_and_Opportunities_Facing_Young_Entrepreneurs_in_Canada_,benign
prnewswire.com/news-releases/tomorrows-health-tv-series-showing-the-life-science-industrys-quest-to-save-and-improve-lives-to-air-on-select-nbc-stations-133376128.html,benign
unitedstatesfootballleague.blogspot.com/,benign
fandango.com/conniecezon/biography/p219304,benign
digg.com/news/story/Don_Ross_The_Most_Awesome_Guitar_Player_In_A_LONG_Time,benign
prorumors.com/baseball/Lowery/Terrell/lowerte01,benign
http://www.belmontbaptistchurch.com/welcome-visitors/print,defacement
wolvesatyourdoor.com/,benign
http://www.arcolec.com/index.php?option=com_contact&view=contact&id=3:administration&catid=12:contacts&Itemid=62,defacement
miningweekly.com/article/argex-starts-pea-at-quebec-titanium-property-2011-07-04,benign
http://techcrunch.com/2015/05/04/howfactory-debuts-a-better-way-to-create-employee-training-and-instruction-manuals/,benign
disney.wikia.com/wiki/Category:Disney_Television_Animation_shows,benign
testimoniesofheavenandhell.com/,benign
http://www.biodiatrofi.gr/x.txt,defacement
espn.go.com/blog/dallas/stars/post/_/id/10020/prospect-update-alex-chiasson,benign
clubkimberlyfranklin.com/,benign
lebanon.usembassy.gov/memorial.html,benign
http://littlebigjosh.com/video-gallery?task=videodirectlink&id=5,defacement
http://www.stand-alone.nl/demo3/contact,defacement
123people.ca/s/earl+jones,benign
911tabs.com/tabs/m/malajube/,benign
cause7.com/govt_staff.asp,benign
http://thomaskittel.com/index.html,defacement
amazon.com/Ride-Devil-Criterion-Collection-Blu-ray/dp/B0035ECHUO,benign
http://www.kristall-zell.at/index.php/en/preise/winter.html,defacement
uploadedface.com/category_model.php?catid=5,benign
cass-county.com/,benign
meridianstar.com/local/x1617554598/VICE-ADMIRAL-VISIT,benign
finaltouch2homeimprovementllc.com,phishing
youtube.com/watch?v=kG4AV6kLrKY,benign
http://bollucatml.k12.tr/index.php?option=com_contact&view=contact&id=1&Itemid=56,defacement
linkedin.com/pub/dwayne-taylor/5/588/9a7,benign
http://www.journeysend.ca/index.html,defacement
robinandannephoto.co.uk/client-page/chelsea-lee-2/,benign
http://www.fancygaptourism.com/lodging-and-services/services/50-chances-creek-realty,defacement
drtomahern.com/Dr_Tom_Ahern.com/Angry_Mad_Horses.html,benign
publicrecords.com/people-search-records/phillip-ferguson,benign
avalanchepress.com/Midway3.php?mode=print,benign
mackenziefirgens.com/,benign
plato.stanford.edu/entries/santayana/,benign
lisasears.com/,benign
zimbio.com/pictures/HpMyoqdwZKe/17th+Annual+Inspirational+Country+Music+Awards/Z96QGOak3Sj/Sean+McNamara,benign
http://www.jackhatfield.co.uk/index.php?option=com_jevents&task=week.listevents&year=2013&month=01&day=24&Itemid=32,defacement
http://tunein.com/radio/AM-1250-s12061/15480783/ca-pub-1542925551861702/StationLeader,benign
dailyevergreen.com/read/silent-theory-album-debut,benign
http://stackoverflow.com/questions/26597174/forward-all-traffic-to-index-php-and-obtain-post-and-get-request,benign
linkedin.com/pub/john-ferguson/12/839/507,benign
wn.com/CKAC_(AM),benign
http://affmj.org/index.php?option=com_content&view=article&id=63:jean-pierre-mille-formation-jardin-responsable&catid=11:formations-techniques&Itemid=16,defacement
collegestats.org/college/grantham-university,benign
http://jmrsl.net/index.php?view=article&catid=59:intendance&id=58:self-menu-de-la-semaine&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=92,defacement
uk.news.yahoo.com/,benign
http://www.geussens.be/index.php?option=com_content&view=article&id=10&Itemid=9,defacement
http://www.proagroin.org/es/proyectos/proyectos.html,defacement
facebook.com/mliang,benign
en.wikipedia.org/wiki/Municipalities_of_Mexico,benign
http://www.gotrsac.org/solemates.html,defacement
answers.com/topic/diocese-of-salisbury,benign
themodeltradingpost.com/index.php?cPath=25_31,benign
saattler.blogcu.com/,benign
daymix.com/Tom-Watson-Golfer/,benign
http://katproxy.com/leopard-raws-jojo-no-kimyou-na-bouken-stardust-crusaders-egypt-hen-18-raw-mbs-1280x720-x264-aac-mp4-t10639718.html,benign
tvguide.com/celebrities/sylvia-earle/272704,benign
dvdmg.com/brotherhoodofthewolf.shtml,benign
scribd.com/doc/38124951/C-L-R-James-The-Black-Jacobins-Toussaint-L-Ouverture-and-the-San-Domingo-Revolution-2nd-Edition,benign
bestsexycelebs.com/christa_campbell/,benign
myspace.com/brandonmoreaumusic,benign
http://1337x.to/torrent/1157147/Kuch-Kuch-Locha-Hai-2015-1CD-DVDSCR-Rip-Hindi-x264-MP3-Mafiaking-M2Tv/,benign
answers.com/topic/crane-wilbur,benign
linkedin.com/company/raymond-chabot-grant-thornton,benign
mma-core.com/videos/_Ed_Herman_vs_David_Loiseau_UFC_97_Redemption?vid=10004580&tid=100,benign
music.yahoo.com/jackie-davis/,benign
google.com/notebook/public/08573089082151744137/BDQcKQgoQud234p8j,benign
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=63757&order=m&string=%7Bstring%7D,benign
facebook.com/people/Marilyn-Norman/1053370078,benign
litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&doctype=cite&docid=6+Tex.+Hisp.+J.L.+%26+Pol'y+1&srctype=smi&srcid=3B15&key=5df26486095dbe7fcd95b2b5ed406fa3,benign
igougo.com/attractions-reviews-b24934-Montreal-Eaton_Centre.html,benign
merrell.com/,benign
http://www.allsolarflorida.com/index.html,defacement
http://www.lontechshop.co.uk/lontech-services/print.html,defacement
jgh.ca/en/home,benign
yelp.com/topic/kansas-city-the-rieger-hotel-and-grill-exchange-manifesto,benign
blog.fagstein.com/2009/10/22/municipal-corruption/,benign
http://9779.info/%E5%A4%9A%E5%BD%A9%E6%B0%91%E6%97%8F%E9%A3%8E%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://chinacxyy.com/piccodejs-000.asp?lm2=190&x=3&y=2&w=96&h=69&open=1&n=10&tj=0,malware
healthgrades.com/provider/heidi-rivard-yybqh/,benign
cagepotato.com/bellator-season-5-preview-once-more-with-feeling/,benign
192.com/atoz/people/richardson/lily/,benign
http://www.dtcbv.nl/component/virtuemart/index.html?page=shop.product_details&category_id=120&flypage=flypage.tpl&product_id=256,defacement
imdb.com/name/nm0629454/bio,benign
https://spreadsheets.google.com/spreadsheet/formResponse?hl=en_US&amp;formkey=dF9IbUh2RjMxNEtuNmxVNHhxVlQ5eEE6MQ&amp;theme=0AX42CRMsmRFbUy1kN2NjY2Y0Mi1iYWFmLTQxMWMtYjM0NC04NmZmYTIwZDRkMGQ&amp;ifq,phishing
tardis.wikia.com/wiki/The_Lazarus_Experiment,benign
joshhartnett.com/,benign
en-pi.facebook.com/people/Aimee-Turner/1712533500,benign
ca.linkedin.com/pub/heather-reisman/19/b23/3ba,benign
en.wikipedia.org/wiki/1956_NAIA_Men%27s_Division_I_Basketball_Tournament,benign
judgepedia.org/index.php/United_States_District_Court_for_the_Western_District_of_Missouri,benign
mylife.com/high-schools/qc/repentigny/ecole-sec-jn_baptiste_meilleur/,benign
findadeath.com/Deceased/l/Laurel%20and%20Hardy/stan_laurel_and_oliver_hardy.htm,benign
http://www.sonomaster.com.br/novo/index.php/sono-master/novidades/40-dicas-de-bem-estar,defacement
dipity.com/timeline/Wally_Albright/,benign
http://www.bruecke-erding.de/index.php?option=com_content&view=article&id=61&Itemid=59,defacement
deborahjross.blogspot.com/,benign
freedramaonline.com/watch/busu-no-hitomi-ni-koishiteru,benign
abcnews.go.com/blogs/lifestyle/2009/04/syracuse-basket/,benign
northcape1940.co.uk/,benign
newworldqatar.com/home.php,benign
goodreads.com/book/show/8875110-marguerite-bourgeoys,benign
lisascottvoice.com/,benign
http://r-tuning.com.ua/index.php?option=com_virtuemart&page=shop.browse&category_id=447&Itemid=1,defacement
nashville-predators-tickets.com/,benign
ioway.nativeweb.org/iowayksne.htm,benign
http://www.applausemovie.com/news?start=40,defacement
icehockey.wikia.com/wiki/EHC_Olten,benign
http://www.yuehui001.com/meibaizhishi/249.html,defacement
ca.ratemyteachers.com/,benign
http://www.productiva.com.br/x.txt,defacement
en.wikipedia.org/wiki/Jehane_Beno%C3%AEt,benign
en.wikipedia.org/wiki/2010_Dallas_Vigilantes_season,benign
myspace.com/jasonderulo,benign
en.wikipedia.org/wiki/David_Berg,benign
redshirt.co.uk/,benign
http://www.anthalya.it/en/journalist-area.html,defacement
businessweek.com/magazine/content/08_10/b4074036162802.htm,benign
ronautoservice.com,phishing
glassdoor.com/Job/Canadian-Pacific-Railway-Jobs-E13514.htm,benign
ideas.repec.org/e/c/pmo42.html,benign
torontoeatoncentre.com/EN/centreinfo/Pages/Default.aspx,benign
communityradiohour.blogspot.com/,benign
sacredheart.edu/pages/22996_encounter_19.cfm,benign
youtube.com/watch?v=kOMjKSUkSTk,benign
concentny.com/,benign
http://fizzim.com/documentation.html,defacement
history-of-rock.com/rhythm_and_blues.htm,benign
facebook.com/event.php?eid=281387471886503,benign
bobsykesteaching.com/,benign
http://www.klinghammer.com/de/bilder-a-videos/formdosen.1,defacement
guardian.co.uk/film/spikelee,benign
absoluteastronomy.com/topics/Roman_Catholic_Archdiocese_of_Montreal,benign
rentalo.com/vacation-rentals/cambridgema/,benign
soccerway.com/players/george-davis-iv/132778/,benign
bodyhealthysoul.com/nina/nina-tha-1.htm,benign
http://www.ican-nirvana.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,phishing
allposters.com/-st/Richard-Bromley-Posters_c62018_.htm,benign
sports.yahoo.com/olympics/news?slug=capress-oly_coc_soudas-9557328,benign
askmen.com/celebs/men/sports_60/86_martin_brodeur.html,benign
facebook.com/pages/Manny-Phesto/222646357793023,benign
lakevermilionphotos.com/,benign
http://www.karafarin1964.com/index.php?option=com_jforms&view=form&id=2&Itemid=79,defacement
docstoc.com/docs/57760945/Les-grands-orateurs-de-la-Revolution-by-Francois-Alphonse-Aulard,benign
zillow.com/homes/browse/Castro-Valley-CA/94546/Lake-Chabot-Rd_2671440/,benign
jamaicaobserver.com/entertainment/LYNN-TAIT_7347330,benign
https://elevenia.co.id/login.do?returnURL=%2Forder%2FmyEleveniaAccount%2FgetTitleInfoAjax.do%3FisSSL%3DY&isSSL=Y,benign
http://www.renja.nl/component/djcatalog2/items/1-tafels?pid=&order=i.name&dir=desc,defacement
apnewslive.com/ed-notice-a-setback-to-nara-lokesh/,benign
http://fishki.net/video/1531571-menty-ispugalis-dagestancev.html?pid=1531571&gid=2003996,benign
http://torrentdn.com/bbs/s.php?bo_table=torrent_song&wr_id=46569&k=%EB%A9%9C%EB%A1%A0&page=1,benign
faturafacil.tk,phishing
http://www.preisler.co.uk/gallery/9-buckinghamgate/detail/86-001.html?tmpl=component,defacement
mylife.com/zip-codes/b3-51604/,benign
http://depositphotos.com/login.html?url=%2F69488407%2Fstock-photo-carolina-herrera-2015-fall.html,benign
plsearch.com/Transat+A.T.+inc,benign
absoluteastronomy.com/topics/Patrice_Lefebvre,benign
infoplease.com/ipa/A0107456.html,benign
bkcardeals.com/,benign
people.famouswhy.com/betty_grable/,benign
capa.conncoll.edu/peters.holycow.html,benign
en.wikipedia.org/wiki/Dance_music,benign
http://otomoto.pl/oferta/carraro-mascar-owijarka-samozaladowcza-sipma-ID15HAmw.html,benign
mediafire.com/?n3nmmu2jm13,benign
http://babal.net/books/view/424/%D8%A7%D9%86%D9%81%D9%84%D9%88%D9%86%D8%B2%D8%A7-%D8%A7%D9%84%D8%B7%D9%8A%D9%88%D8%B1,benign
http://hotlinegsm.com/products/mobile-and-tablet/blackberry-9220-detail,malware
cylex.ca/company/cyclide-ltee-17389239.html,benign
tripadvisor.co.uk/Restaurant_Review-g801281-d1102216-Reviews-Le_Pavillon_des_Ibis-Le_Vesinet_Ile_de_France.html,benign
ilike.com/artist/The+Planet+Smashers/track/Super+Orgy+Porno+Party,benign
universityofcalifornia.edu/news/article/26509,benign
kimvaincourt.com/talent/talentlist/,benign
chemical-magazine.com/2011/10/19/t-pain-releases-the-artwork-for-his-next-album-revolver/,benign
http://www.wildnisschule-lauenburgische-seen.de/index.php?option=com_content&view=article&id=58&Itemid=59,defacement
http://appelboerderij.nl/kampeerboerderij-/1-kampeerboerderij/detail/48-appelboerderij0002?phocaslideshow=1&tmpl=component,defacement
kolyeuclari.info,phishing
placevillemarie.com/en/access/localisation.php,benign
anglicancatholic.org/,benign
artfact.com/artist/hammerschmidt-wilhelm-vhxbcw6wm9,benign
daviscup.com/en/history/champions.aspx,benign
en.wikipedia.org/wiki/1973_Buffalo_Bills_season,benign
http://ringring.vn/game/lmht-forg1ven-roi-doi-candypanda-tai-gia-nhap-sk-gaming/117589.html,benign
query.nytimes.com/gst/abstract.html?res=9A0CE6DB1030EF34BC4F52DFB467838E669FDE,benign
http://www.versverwerktegroenten.nl/health-pros/wist-u-dat.html,defacement
http://www.rigsolutions.nl/index.php/nl/component/sobi2/index.html?sobi2Task=sobi2Details&catid=3&sobi2Id=135,defacement
http://olx.ro/i2/moda-frumusete/incaltaminte-dama/bocanci/moda-frumusete/incaltaminte-dama/bocanci,benign
medium.ethereumfoundation.top,phishing
mylife.com/paul-chagnon,benign
http://www.moravianchurchehc.org/index.php?option=com_gcalendar&view=gcalendar&Itemid=75,defacement
en.wikipedia.org/wiki/2010_Stanley_Cup_playoffs,benign
http://www.ferienwohnungen-in-nordfriesland.de/pellworm.html,defacement
qatarairways.com/global/en/ceo-message.page,benign
view.aimini.com/?fid=nYZnvkbS1IJtq3X8QO9n,benign
mylife.com/rasheed-lateef,benign
svetlana2011.com/en/adherez.php,benign
http://kakaku.com/daily-goods/laundry-bleach/ranking_7619/pricedown/div-gpt-ad-k/header_text,benign
my.account.security.shivagirifilms.com,phishing
myhusbandbetty.com/2007/09/26/five-questions-with-julia-serano/,benign
amazon.com/TCM-Greatest-Classic-Films-Collection/product-reviews/B002GSXKQU,benign
tvguide.com/celebrities/selma-diamond/192051,benign
nydailynews.com/topics/JaRon%20Rush,benign
qualityautographs.com/app/items_2006.php?cmd=item&id=4571,benign
http://www.eroshoot.com/partners/note/,phishing
annsmyagent.com/,benign
youtube.com/watch?v=FqT9YAaSUeI,benign
sports.sympatico.ca/home/federer_wins_paris_masters_for_69th_career_title/150b1e56,benign
liquida.com/hans-selye/,benign
pipl.com/directory/name/Avalos/Abraham,benign
ranker.com/list/sydney-film-actors-from-here/reference,benign
amazon.com/Stablemates-Patch-Kristin-Earhart/dp/0439722365,benign
http://jezebel.com/how-a-one-armed-ronda-rousey-grappled-with-the-world-in-1703568489/+LeahBeckmann,benign
http://www.twalogisticsltd.co.uk/news/9-company-news/28-twa-expands-into-freight-forwarding.html,defacement
ripco.org/,benign
ockins.ml,phishing
facebook.com/people/Marie-France-Cyr/640285818,benign
http://www.teknocommerce.com/index.php?option=com_virtuemart&page=shop.browse&category_id=381&Itemid=53,defacement
lima.hotelscheap.org/,benign
spiritus-temporis.com/index/ern.html,benign
en.wikipedia.org/wiki/2009_New_England_Revolution_season,benign
lastcallrecords.com/stories/gordon_gb.html,benign
cvillerant.com/,benign
mylife.com/zip-codes/b3-351929/,benign
houstonfringefestival.org,phishing
http://classics4life.com/chat/flashchat.php?ml=5&mlt=system&tmpl=component,defacement
househunt.com/FL/Coconut_Creek/,benign
http://www.knaul-beyer.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5rbmF1bC1iZXllci5kZS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0yNzpkaWUtam9vbWxhLWdlbWVpbnNjaGFmdCZjYXRpZD0zMDpkaWUtY29tbXVuaXR5Jkl0ZW1pZD0zMA==,defacement
photosingers.blogspot.com/2011/02/yvonne-oconnor-huston-photo-pic.html,benign
atimetodancestudio.net/,benign
thescore.com/cfl/teams/314-montreal-alouettes/rosters,benign
csashows.com/Advance_Tickets/advance_tickets.htm,benign
mylife.com/jaymacphail,benign
vector-logos.com/logo-en-56219.html,benign
langloiskronstromdesjardins.com/english/maniatis-dimitri/voir-details.html,benign
http://www.artzone-chronicles.fr/index.php?option=com_content&view=article&id=105:northanger-abbey-de-jane-austen&catid=40:litterature&Itemid=12,defacement
seniorclassaward.com/athletes/bobby_smith/,benign
uk.answers.yahoo.com/question/index?qid=20091124014740AAjdbXE,benign
answers.com/topic/le-passage-film,benign
careermoovz.net,phishing
emmytvlegends.org/interviews/people/robert-culp,benign
manta.com/c/mm7dtwv/pac-west-telecomm-inc,benign
facebook.com/people/Michael-Massee/1061592332,benign
canpages.ca/people-directory/QC/charlesbourg/4197-tetu-list.html,benign
details.com/celebrities-entertainment/movies-and-tv/201111/the-ultimate-oral-history-of-wet-hot-american-summer,benign
intergalacticjunkyard.weebly.com/,benign
http://www.ekwdesign.de/referenzen/film-und-animation.html,defacement
ellwanger.tv/collect/tvg/eds/can/mq.html,benign
http://hubpages.com/hub/How-to-make-a-Wet-Felted-Bird-Pod-Use-a-resist-shape-with-a-Balloon-and-a-Tumble-Dryer,benign
be590a3ff9.000webhostapp.com,phishing
tvland.com/shows/little-house-on-the-prairie/bios/richard-bull,benign
http://www.lacos.de/cms_neu/index.php?option=com_content&view=article&id=176&Itemid=100010&lang=de,defacement
netprospex.com/company/executives/McCownGordon-Construction?companyID=1660939,benign
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=AHN&db=bourguignon&id=I978,benign
redefiningfuture.com/,benign
http://serverfault.com/questions/545379/docker-will-only-bind-forwarded-ports-to-ipv6-interfaces,benign
usc.edu/dept/polish_music/ourfriends/friends.html,benign
reviews.cnet.com/televisions/,benign
answers.com/topic/wanda-sykes,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E4%BA%BA%E5%A6%BB%E3%83%BB%E7%86%9F%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F0U95NJ485QeSwI2X+%E5%B9%B3%E6%97%A5%E3%81%AE%E7%9C%9F%E3%81%A3%E6%98%BC%E9%96%93%E3%81%AB%E7%BE%8E%E4%BA%BA%E3%81%AE%E5%B7%A8%E4%B9%B3%E4%BA%BA%E5%A6%BB%E3%82%92%E3%83%8F%E3%83%A1%E4%B8%AD%E5%87%BA%E3%81%97+%23ero+%23douga+%23agesage,benign
youtube.com/watch?v=oYRrSugXigc,benign
20050-wwsr.info/,benign
http://en.xxok.asia/login/en/index.htm,phishing
http://hubpages.com/hub/Pros-and-Cons-of-Making-Food-and-Nutrition-Compulsory-Subjects,benign
roadhouseng.com,phishing
warplane.com/,benign
kansascity.wikia.com/wiki/Athenaeum_Club_Building,benign
http://kidscentrale.nl/index.php?option=com_seyret&Itemid=23,defacement
http://www.gonzalespd.org/index.php?option=com_content&view=article&id=47&Itemid=30,defacement
examiner.com/mma-in-chicago/bellator-releases-two,benign
guardian.co.uk/commentisfree/cif-green/2009/sep/28/population-growth-super-rich,benign
http://www.rentmedia.com.ua/nashi-raboty/category/16-vistavki.html,defacement
http://www.sogm.net.br/index.php?option=com_content&view=article&id=3&Itemid=11,defacement
ko-arts.com/,benign
trustedtowingkentwa.com/,benign
marriott.com/hotels/travel/oakmv-courtyard-oakland-emeryville/,benign
http://blueanchor.nl/home/web-links/35-techniek.html,defacement
http://michaelgoczol.de/hp/gallery/skylinefashion/index.html,defacement
virtualwall.org/dt/TallmanRJ01a.htm,benign
bonjourquebec.com/qc-en/sedeplacer-train0.html,benign
hollywood.com/celebrity/1548120/Guy_Stockwell,benign
http://razemkg.pl/index.php?view=article&catid=46:aktualnoci&id=83:konferencja-prasowa&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=134,defacement
http://www.sanmarinosposi.com/index.php?option=com_content&view=article&id=209:atelier-aimee&catid=56:il-look-per-la-festa-&Itemid=67,defacement
sloveniaholidays.com/eng/restaurant-choices,benign
gloriahornsewingstudios.com/Home.html,benign
http://www.rugbyzwolle.nl/index.php?start=99,defacement
elocelote.com,phishing
m.limaohio.com/news/plant-65813-production-army.html,benign
homes-in-ma.com/relo_ocean_state.php,benign
http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,malware
http://www.z-mobility.eu/archiv-2007/310-06-10-2007.html,defacement
maps.thefullwiki.org/List_of_male_performers_in_gay_porn_films,benign
http://jtbgreece.com/en/about-us/congresses-incentives-in-greece/20-japan-rail-pass,defacement
usfl.info/invaders/archives.html,benign
chictip.com/offices-stores-design/office-design-heenan-blaikie-llp-offices-by-ids-design-solutions,benign
cmogroup.org/physicians_adey.html,benign
csrenton.com/,benign
manta.com/c/mm7gwx3/albert-gallatin-school-dist,benign
http://mic.com/articles/89227/8-biggest-lies-we-have-to-stop-telling-about-marijuana,benign
http://www.italy-itf.com/index.php?option=com_content&view=article&id=81&Itemid=88,defacement
http://www.bnrwatersport.nl/occasions/index.php?option=com_content&view=article&id=10&Itemid=43&ObjectID=195,defacement
http://www.redecristo.com/novo/templates/atomic/images/uch/kelly.html,phishing
leaguelineup.com/welcome.asp?url=puttyhill,benign
metrodemontreal.com/orange/squarevictoria/index.html,benign
videosurf.com/video/monica-mattos-biografia-atriz-porn-69077143,benign
eil.com/shop/ExtSearch.asp?DiscArtist=Ben-Webster,benign
http://www.onlybrands.com.br/x.txt,defacement
http://letrah.com/index.php?option=com_content&view=article&id=72&Itemid=75,defacement
uk.linkedin.com/in/deanmarshall,benign
http://wanwang.aliyun.com/domain/searchresult/?domain=bigtruckstopseek.cn,malware
http://raulthomas.com/index.php?option=com_user&view=reset,defacement
http://www.meridianranch.com/index.php?option=com_content&view=article&id=120&Itemid=146,defacement
http://tobogo.net/cdsb/board.php?board=storymusic&bm=view&no=233&category=&auth=&page=1&search=&keyword=&recom=,benign
designsponge.com/2011/10/living-in-far-from-heaven.html,benign
http://www.verrijzenisgemeenschap.nl/index.php?option=com_content&view=article&id=55&Itemid=70,defacement
yourprops.com/view_items.php?movie=Fifth+Element%2C+The+%285th%29+%281997%29,benign
http://wxztjz.com/e/public/onclick?enews=donews&classid=77&id=118,malware
http://www.qsncc.co.th/cache/mod_M17n/ModuloBB.php,phishing
familytreemaker.genealogy.com/users/g/u/e/Gary-C-Guelfo-2/WEBSITE-0001/UHP-1390.html,benign
http://sourceforge.net/directory/development/add_facet_filter?facet=language&constraint=JSP,benign
http://squarespace.com/press/2014/7/2/do-job-candidates-with-personal-websites-have-an-edge,benign
history.nasa.gov/sputnik/,benign
