url,type
som.csudh.edu/cis/lpress/history/arpamaps/,phishing
www.cybergeography.org/atlas/historical.html,phishing
telehack.com/telehack.html,phishing
www.ibiblio.org/pioneers/,phishing
www.usatoday.com/tech/news/2001-06-29-ellis-usenet.htm,phishing
www.toad.com/gnu/,phishing
fr.wikipedia.org/wiki/Robert_Cailliau,phishing
cyber.law.harvard.edu/is99/governance/barlow.html,phishing
www.wired.com/wired/scenarios/workman.html,phishing
www.ibiblio.org/netchange/hotstuff/barlow.html,phishing
www.farcaster.com/sterling/part4.htm,phishing
www.themusicmagazine.com/barlowtalk.html,phishing
www.theatlantic.com/unbound/forum/copyright/intro.htm,phishing
www.wired.com/wired/archive/2.03/economy.ideas.html,phishing
arnoldkling.com/~arnoldsk/aimst3/aimst325.html,phishing
www.shambhalasun.com/index.php?option=content&amp;task=view&amp;id=2089,phishing
www.ideafinder.com/history/inventors/berners-lee.htm,phishing
www.time.com/time/time100/scientist/profile/bernerslee.html,phishing
www.w3.org/People/Berners-Lee/,phishing
news.bbc.co.uk/1/hi/technology/3357073.stm,phishing
news.bbc.co.uk/1/hi/technology/3628321.stm,phishing
dig.csail.mit.edu/breadcrumbs/blog/4,phishing
www.telegraph.co.uk/news/uknews/1482211/Three-loud-cheers-for-the-father-of-the-web.html,phishing
deafness.about.com/library/weekly/aa112700.htm,phishing
www.wired.com/wired/archive/2.12/creators.html,phishing
news.bbc.co.uk/2/hi/technology/3292043.stm,phishing
netvalley.com/archives/mirrors/cerf-how-inet.html,phishing
news.cnet.com/2009-1082-233721.html,phishing
www.isoc.org/postel/,phishing
tools.ietf.org/html/rfc2468,phishing
www.conway.com/ssinsider/webpick/wp010319.htm,phishing
uts.cc.utexas.edu/~pwatson/,phishing
cnn.com/2001/TECH/internet/03/07/coffee.pot/,phishing
www.theregister.co.uk/2001/08/01/do_you_want_to_own/,phishing
www.theregister.co.uk/2001/03/07/worlds_first_webcam_coffee_pot/,phishing
abcnews.go.com/International/story?id=81417&amp;page=1,phishing
en.wikipedia.org/wiki/Trojan_Room_coffee_pot,phishing
www.wired.com/culture/lifestyle/news/2001/03/42254,phishing
www.guardian.co.uk/technology/2001/mar/07/education.highereducation,phishing
www.davesite.com/webstation/net-history.shtml,phishing
www.zakon.org/robert/internet/timeline/,phishing
keithlynch.net/timeline.html,phishing
www.anderbergfamily.net/ant/history/,phishing
www.w3.org/History.html,phishing
poynter.org/nmt,phishing
www.myfax.com/free,phishing
www.bbc.co.uk/blogs/bbcinternet/,phishing
www.bbc.co.uk/worldservice/specialreports/superpower.shtml,phishing
www.mediawhore.com/3-minute/roast.html,phishing
www.netaction.org/monitor/,phishing
internetbrothers.com/musings.htm,phishing
www.writenews.com/deadzone/,phishing
www.ntk.net/rss.php3,phishing
forrester.typepad.com/charleneli/,phishing
www.ogston.com/blog/,phishing
www.tnl.net/blog/,phishing
www.niallkennedy.com/blog/,phishing
www.25hoursaday.com/weblog/,phishing
www.web-strategist.com/blog/,phishing
www.susanmernit.com/blog/,phishing
www.forbes.com/bow/,phishing
www.mediaman.com.au/reviews.html,phishing
www.nypl.org/links/,phishing
www.hawaiidrive-o.com/hawaiis-best.html,phishing
www.eco-pros.com/greatlinks.htm,phishing
www.jewelrydays.com/information.php?info_id=7,phishing
www.educationworld.com/awards/,phishing
alum.wpi.edu/+chekov/sorted-hotlist.html,phishing
www.angelfire.com/journal2/alanseclecticlinks/,phishing
www.catalog.freeservers.com/catalogue3.htm,phishing
www.tk421.net/links/,phishing
www.dwmtech.com/Reference/references.htm,phishing
home.surewest.net/brett/,phishing
www2.webng.com/buckallew/askjohn/index.html,phishing
chirag.freeshell.org/index.html,phishing
www.thedailyhomepages.com/alist/,phishing
sites.google.com/site/blogsindex/web-directory,phishing
www.angelfire.com/journal/mindspan/,phishing
triumphpc.com/awards/apply.shtml,phishing
www.angelfire.com/de/webgrrlchris/awards.html,phishing
www.eotl.org/awards/,phishing
www.apcweb.com/webaward.htm,phishing
www.angelfire.com/sk2/tcmfan/award.html,phishing
www.softcom.net/users/chili/awards/,phishing
www.pibweb.com/daward.html,phishing
www.theworldjournal.com/special/iquality/home.htm,phishing
www.antiquecollector.uk.com/awards.htm,phishing
www.thebutterflysite.com/award.shtml,phishing
www.perfectory.com/award.htm,phishing
www.artistic-designers.com/bkgds/winaward.html,phishing
www.bctia.org/awards/,phishing
www.webbieworld.com/people.asp,phishing
www.arundel.org.uk/excellence/,phishing
www.astrologybyeternite.com/Reading.html,phishing
www.worldvillage.com/famsite.htm,phishing
www.penncen.com/7wonders/7wonders.html,phishing
www.adobe.com/showcase/,phishing
www.copacabanarunners.net/awarding.html,phishing
www.ladder54.com/awards/index.htm,phishing
www.dochertyfamily.com/red_stag_awards.htm,phishing
www.poeticsolutions.com/poetawardps.html,phishing
jjoakley.com/awardsprogramn.html,phishing
www.sunsetsurfers.com/awards/awards.html,phishing
www.geethazone.com/awards.html,phishing
www.barbaratampieri.com/myaward.html,phishing
www.artabus.com/awards.php,phishing
www.comedy-zone.net/guide/awards.htm,phishing
www.angelfire.com/nc3/lakotaweb/award.html,phishing
euromania.altervista.org/DAGA.htm,phishing
www.animationplayhouse.com/winaward.htm,phishing
www.ground-z.org/award.html,phishing
www.faeriekeeper.net/talking.htm,phishing
www.animationgold.com/introduction.htm,phishing
"'www.pcmag.com/category2/0,1738,7488,00.asp'",phishing
www.dwarfnet.com/games/,phishing
www.refdesk.com/free.html,phishing
www.tharrin.co.nz/free/,phishing
www.freesitex.com/newsletter.html,phishing
groups.yahoo.com/group/vintiksclub/,phishing
www.freebielist.com/freebielistnews.htm,phishing
www.wired.com/culture/lifestyle/news/2000/07/37329,phishing
frappydoo.com/forum/,phishing
www.totaltwaddle.co.uk/board/,phishing
www.pla-designs.com/themantel/,phishing
www.bbc.co.uk/messageboards/,phishing
www.theyfuckyouatthedrivethru.com/phpBB2/,phishing
forums.delphiforums.com/afterhours/,phishing
www.urban75.net/vbulletin/,phishing
www.adobecomputers.com/forum/index.php?referrerid=212,phishing
lenouveauplace.proboards.com/index.cgi,phishing
www.pandia.com/searchworld/2001-30-usenet.html,phishing
www.bleb.org/google/,phishing
writenews.com/2001/050401_dejanews_archives.htm,phishing
www.nytimes.com/2001/05/07/technology/07NECO.html,phishing
news.bbc.co.uk/1/hi/sci/tech/1709527.stm,phishing
newsbreaks.infotoday.com/nbReader.asp?ArticleId=17594,phishing
news.cnet.com/2100-1023-252701.html,phishing
www.phaster.com/find_info_deja.html,phishing
www.businessweek.com/1997/18/b35251.htm,phishing
www.lostdestinations.com/lostdiner.htm,phishing
www.everythinginmoderation.org/index.xml,phishing
members.tripod.com/hauntedhouse2002/,phishing
invisionfree.com/forums/PowerHelpersGuild/,phishing
webclipart.about.com/cs/msub79aa/index.htm,phishing
www.angelfire.com/co2/35461919/,phishing
home.neopets.com/templates/homepage.phtml?pet_name=BestOfNeopets404s,phishing
home.neopets.com/templates/homepage.phtml?pet_name=stiners_lupe,phishing
www.freewebs.com/petpagelisting/index.htm,phishing
home.neopets.com/templates/homepage.phtml?pet_name=NoYouWereNotHacked,phishing
www.angelfire.com/wizard/neopet_scammers/index.html,phishing
www.freewebs.com/myneopetlayouts/,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Leonard787,phishing
www.cnwcentral.com/neopets/,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Musical_Snoopy,phishing
www.freewebs.com/holiemolie_790/,phishing
mermaiden.net/Neopets/,phishing
tacheiru.us/sami/,phishing
www.freewebs.com/aridiar/ppsguide.htm,phishing
home.neopets.com/templates/homepage.phtml?pet_name=HappyLark,phishing
www.gamefaqs.com/computer/online/game/916642.html,phishing
www.angelfire.com/weird2/aisha_guild/index.html,phishing
www.freewebs.com/fortunecookiez/,phishing
www.freewebs.com/islandbonanza/,phishing
www.freewebs.com/xrainiax/,phishing
www.freewebs.com/morganross/index.htm,phishing
www.freewebs.com/adultswimguild/index.html,phishing
www.freewebs.com/yurble_yard/,phishing
'www.freewebs.com/dungy/Dungys\%20Home.htm',phishing
www.freewebs.com/bayside_ocean_fountain/,phishing
www.freewebs.com/neopian_mutants/,phishing
www.freewebs.com/neopetsrichesguild/,phishing
www.freewebs.com/ultragamersguild/,phishing
tabn.tripod.com/TABN.html,phishing
www.freewebs.com/soul-candy/,phishing
www.freewebs.com/starshollowgg/,phishing
www.belleledonna.com/mystic_castle.htm,phishing
www.neopets.com/~lil_sis_jenny,phishing
www.freewebs.com/animequizeen14/,phishing
www.freewebs.com/unityguildbanners/,phishing
community.livejournal.com/neopian_adults/,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Cephra,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Zaschery,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Klikle,phishing
petpages.neopets.com/~Fierce_husky56,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Solarbeam2000,phishing
home.neopets.com/templates/homepage.phtml?pet_name=ticklemint,phishing
home.neopets.com/templates/homepage.phtml?pet_name=starkite,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Soranita,phishing
petpages.neopets.com/~PrInCeSs_RoSeBuD10,phishing
petpages.neopets.com/~Tenshinoyume,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Parasol_Rainbow,phishing
petpages.neopets.com/~melonhead_floyd,phishing
petpages.neopets.com/~Ally_2002_,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Rambi,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Joleah8686,phishing
petpages.neopets.com/~Tutuilla,phishing
home.neopets.com/templates/homepage.phtml?pet_name=aqua_tetra,phishing
home.neopets.com/templates/homepage.phtml?pet_name=ally_2002_,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Thunderpony,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Serena_01,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Nobuki,phishing
home.neopets.com/templates/homepage.phtml?pet_name=benssacrifice,phishing
home.neopets.com/templates/homepage.phtml?pet_name=suicane56,phishing
home.neopets.com/templates/homepage.phtml?pet_name=xswirlzx,phishing
home.neopets.com/templates/homepage.phtml?pet_name=tektites,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Teegruu,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Lil_Devil_6,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Tinello,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Dragon949,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Flupowzen,phishing
home.neopets.com/templates/homepage.phtml?pet_name=HeavenlyBlissAngel,phishing
home.neopets.com/templates/homepage.phtml?pet_name=siberion_sunshine,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Metroid_,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Snowfrost,phishing
home.neopets.com/templates/homepage.phtml?pet_name=golden_hailo,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Kanishtaa,phishing
home.neopets.com/~Lone_Watcher,phishing
home.neopets.com/templates/homepage.phtml?pet_name=meteor_160,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Optomes,phishing
home.neopets.com/~Rogue_Moonlight,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Scamper_Pup,phishing
home.neopets.com/~Sea_Gelert_,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Vixanie_,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Heshemoog,phishing
home.neopets.com/templates/homepage.phtml?pet_name=BeELiViaNa,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Hidden_Dream,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Daiben,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Dashtonite,phishing
home.neopets.com/templates/homepage.phtml?pet_name=DriftMoss,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Ecoira,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Forgotten_Dream,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Katta425,phishing
home.neopets.com/templates/homepage.phtml?pet_name=friendz_4_eva1,phishing
home.neopets.com/templates/homepage.phtml?pet_name=caira_le,phishing
home.neopets.com/templates/homepage.phtml?pet_name=_MooNie_LuPin_,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Mellanka,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Veltru_,phishing
petpages.neopets.com/~lopez7,phishing
home.neopets.com/templates/homepage.phtml?pet_name=MyBabyKyla,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Kiwikku,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Kauvara320,phishing
www.neopets.com/~Ceikh,phishing
www.neopets.com/~Nazrial,phishing
home.neopets.com/templates/homepage.phtml?pet_name=skysorer2,phishing
petpages.neopets.com/~Spiral_Nebulae,phishing
petpages.neopets.com/~rainbow_of_life,phishing
home.neopets.com/templates/homepage.phtml?pet_name=Kuraddo,phishing
home.neopets.com/templates/homepage.phtml?pet_name=UltimateFontResource,phishing
petpages.neopets.com/~CarrotFaerie,phishing
members.tripod.com/rainjostew/index.htm,phishing
users.dhp.com/~rook/norbson.html,phishing
petpages.neopets.com/~Qadia,phishing
www.neopets.com/~Kaenova,phishing
'petpages.neopets.com/\%7Edoremix3',phishing
www.pojo.com/neopets/index.shtml,phishing
www.boardgamegeek.com/game/9160,phishing
www.neopets.com/tcg/,phishing
www.neopets.com/help/html1.phtml,phishing
home.neopets.com/templates/homepage.phtml?pet_name=leialissa,phishing
home.neopets.com/templates/homepage.phtml?pet_name=csshelp,phishing
www.freewebs.com/ladyboz/,phishing
www.freewebs.com/pupblu92/,phishing
www.freewebs.com/worrmy190/HomePage.htm,phishing
home.neopets.com/templates/homepage.phtml?pet_name=COCO00781,phishing
www.freewebs.com/avatar_lovers/,phishing
www.freewebs.com/moreneographics/,phishing
freewebs.com/painted-illusions/,phishing
home.neopets.com/templates/homepage.phtml?pet_name=_Flaming_Punch_,phishing
www.freewebs.com/steven_brust/,phishing
www.freewebs.com/michelleswonderfuldesigns/index.htm,phishing
www.freewebs.com/emmjae/,phishing
www.angelfire.com/hi5/paintarainbow/,phishing
www.freewebs.com/graphix_bubble/,phishing
www.neopets.com/~nancyangelfaceholida,phishing
members.multimania.nl/a2bar/shields/,phishing
www.freewebs.com/powerpetcheats/,phishing
www.freewebs.com/ppsarah/,phishing
www.freewebs.com/ryanrules2/,phishing
www.freewebs.com/pphelp/,phishing
www.freewebs.com/power-helpers-guild/,phishing
www.freewebs.com/zetamania/,phishing
www.ivanhoffman.com/membership.html,phishing
www.useit.com/alertbox/9708b.html,phishing
www.helsinki.fi/science/optek/1997/n1/davis.txt,phishing
www.well.com/user/gail/community.tips.html,phishing
www.well.com/confteam/hosting.html,phishing
www.well.com/confteam/,phishing
www.cervisa.com/innkeeping,phishing
www.scn.org/ip/commnet/,phishing
groups.yahoo.com/group/clubaboutonlinecommunities/,phishing
www.kecl.ntt.co.jp/csl/,phishing
bcn.boulder.co.us/community/resources/center.html,phishing
www.benton.org/publibrary/toolkits/community.html,phishing
www.iscommunications.co.uk/media/PeopleFirst.pdf,phishing
webdesign.about.com/od/community/,phishing
polaris.gseis.ucla.edu/pagre/tno/january-1996.html#schuler,phishing
www.firstmonday.org/issues/issue8_6/adamic/,phishing
www.firstmonday.org/issues/issue8_12/ciffolilli/,phishing
news.cnet.com/2100-1023-223726.html,phishing
www.wiley.com/legacy/compbooks/figallo/,phishing
harvardbusinessonline.hbsp.harvard.edu/b01/en/common/item_detail.jhtml?id=7595,phishing
engaged.well.com/engaged/engaged.cgi?c=hosts,phishing
forums.delphiforums.com/forumoperator/start,phishing
tech.groups.yahoo.com/group/onlinefacilitation/,phishing
www.readwriteweb.com/archives/how_to_make_facebook_useful_again.php,phishing
www.facebook.com/apps/,phishing
en.wikipedia.org/wiki/Facebook,phishing
computer.howstuffworks.com/internet/social-networking/networks/facebook.htm,phishing
news.bbc.co.uk/2/hi/programmes/click_online/7375772.stm,phishing
news.bbc.co.uk/2/hi/technology/7428833.stm,phishing
www.businessinsider.com/2007/11/facebooks-beaco,phishing
blog.facebook.com/atom.php,phishing
www.computerworld.com/s/article/9218283/Elgan_How_Google_ends_social_networking_fatigue,phishing
www.theregister.co.uk/2011/07/13/google_plus/,phishing
googleblog.blogspot.com/2011/06/introducing-google-project-real-life.html,phishing
www.wired.com/epicenter/2011/06/inside-google-plus-social/,phishing
mashable.com/follow/topics/google-plus/,phishing
www.fastcompany.com/1767738/tibet-google-plus-hangouts-press-conference,phishing
en.wikipedia.org/wiki/MySpace,phishing
en.wikipedia.org/wiki/Pinterest,phishing
www.crunchbase.com/company/pinterest,phishing
www.usatoday.com/tech/news/story/2012-01-17/how-to-pinterest-mark-smith/52615856/1,phishing
mashable.com/follow/topics/pinterest,phishing
twitter.com/pinterest,phishing
www.forbes.com/sites/worldviews/2012/05/07/the-pinterest-gap-is-pinning-only-for-women/,phishing
pinterest.com/gizmorati/,phishing
www.crazybob.org/twubble/,phishing
code.google.com/p/twitterbook/,phishing
www.bestwebimage.com/web-services-and-tools/twitter-toolbar-10/,phishing
www.techhit.com/TwInbox,phishing
motionobj.com/simplytweet/,phishing
www.webcrossing.com/Home/Resources/Articles/,phishing
www.henshall.com/blog/archives/001056.html,phishing
en.wikipedia.org/wiki/Podcast,phishing
groups.yahoo.com/group/podcasters/,phishing
tech.groups.yahoo.com/group/podcastingannouncements/,phishing
www.emergencypodcastsystem.com/podcats.html,phishing
podfeeder.com/podcasts/,phishing
handheldlib.blogspot.com/2005_03_01_handheldlib_archive.html#111158456878414207,phishing
www.tuaw.com/2005/06/09/how-we-made-our-podcasts/,phishing
maczealots.com/articles/podcasting/,phishing
en.wikipedia.org/wiki/Web_feed,phishing
www.internetviz-newsletters.com/internetviz/e_article000224613.cfm,phishing
www.mezzoblue.com/archives/2004/05/19/what_is_rssx/,phishing
en.wikipedia.org/wiki/Atom_(standard),phishing
www.intertwingly.net/wiki/pie/,phishing
www.atomenabled.org/atom.xml,phishing
tools.ietf.org/html/rfc4287,phishing
www.webreference.com/scripts/sidebar/,phishing
www.webreference.com/authoring/languages/xml/rss/,phishing
www.webreference.com/xml/column14/,phishing
www.xml.com/pub/a/2000/07/17/syndication/rss.html,phishing
www.oreillynet.com/rss/,phishing
www.xml.com/pub/a/2002/12/18/dive-into-xml.html,phishing
www.llrx.com/features/rssforlibrarians.htm,phishing
www.geckotribe.com/rss/,phishing
www.w3.org/2001/10/glance/doc/howto,phishing
xml.coverpages.org/rss.html,phishing
search.cpan.org/dist/HTML-RSSAutodiscovery-1.0/,phishing
keithdevens.com/weblog/archive/2002/Jun/03/RSSAuto-DiscoveryPHP,phishing
radio.userland.com/userGuide/advanced/techNotes/linkToRssFromHtml,phishing
www.npr.org/rss/,phishing
www.nytimes.com/services/xml/rss/index.html,phishing
asp.usatoday.com/marketing/rss/index.aspx,phishing
www.masternewmedia.org/rss/top55/,phishing
automotive-links.mustangv8.com/RSS-directory/,phishing
www.weather.gov/rss/,phishing
www.cnet.com/rss/,phishing
www.oreillynet.com/pub/a/network/2000/08/25/magazine/rss_tut.html,phishing
www.webreference.com/perl/tutorial/8/,phishing
www.mnot.net/rss/tutorial/,phishing
www.perl.com/pub/a/2000/01/rss.html,phishing
www.hackcraft.net/RinRSS/,phishing
www.techxtra.ac.uk/rss_primer/,phishing
www.tristana.org/writer,phishing
www.jitbit.com/rssfeedcreator.aspx,phishing
www.softwaregarden.com/products/listgarden/,phishing
web.resource.org/rss/1.0/,phishing
blogs.law.harvard.edu/tech/rss,phishing
www.crocodile.org/lord/RSSenclosures/RSSenclosures.pdf,phishing
www.webreference.com/perl/tutorial/rss1/,phishing
www.rssboard.org/rss-specification,phishing
tech.groups.yahoo.com/group/rss-dev/,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_admin.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_aggregation.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_annotation.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_audio.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_changedpage.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_company.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_event.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_rss091.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_slash.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_streaming-1.2.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_taxonomy-1-2.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_threading.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_servicestatus.html,phishing
groups.yahoo.com/group/rss-dev/files/Modules/Proposed/mod_dcterms.html,phishing
web.resource.org/rss/1.0/modules/dc/,phishing
web.resource.org/rss/1.0/modules/syndication/,phishing
web.resource.org/rss/1.0/modules/content/,phishing
meatballwiki.org/wiki/ModWiki,phishing
www.disobey.com/detergent/2002/extendingrss2/,phishing
search.yahoo.com/mrss,phishing
www.proxyrss.com/specification.html,phishing
www.ldodds.com/rss_validator/1.0/validator.html,phishing
www.w3.org/RDF/Validator/,phishing
librdf.org/rss/,phishing
lists.sourceforge.net/lists/listinfo/feedvalidator-users,phishing
www.howstuffworks.com/webcam.htm,phishing
www.overnow.com/camhowto.html,phishing
ywl.com/webcam.htm,phishing
sandiegozoo.org/pandacam/,phishing
www.montrealcam.com/en-biodome.html,phishing
www.shop-nc.com/cam.htm,phishing
www.wbu.com/feedercam_home.htm,phishing
users.telenet.be/fishblood/ara/Javacam.htm,phishing
marcussharpe.com/Cam.htm,phishing
www.ztac.net/kittylitter/index.htm,phishing
www.whiteweasel.net/cfn/webcam/webcam.html,phishing
www.mbayaq.org/efc/efc_mbay/mbay_cam.asp?bhcp=1,phishing
www.sandeeland.com/FishCam/,phishing
www.waquarium.org/brie.html,phishing
cricket.biol.sc.edu/usc-roach-cam.html,phishing
www.bbc.co.uk/cambridgeshire/webcams/bunnycam.shtml,phishing
www.cargolaw.com/cameras.html,phishing
www.acmenews.com/home/,phishing
www.cultureconnect.com/webcams/,phishing
www.snash.org/random/linkpage/webcam.htm,phishing
www.cincystreet.com/webcams.html,phishing
www.webdiva.org/webcams/,phishing
www.gingerswolfcam.com/p/wcl.html,phishing
www.agocam.com/english/,phishing
pugfound.com/webcams.html,phishing
home.arcor.de/webcams.and.more/,phishing
www.wetterklima.de/cams/usamap.htm,phishing
www.madridman.com/spaincams.html,phishing
www.goandroam.com/webcams/,phishing
www.twopears.com/webcam.shtml,phishing
www.floridalink.com/webcam/webcam.htm,phishing
www.raillinks.com/railfan/pages/Webcams/,phishing
www.virtualfreesites.com/cams.html,phishing
whatsonthe.net/webcamks.htm,phishing
personalweb.about.com/od/webcams/,phishing
rwc19.tripod.com/cgi-bin/home.htm,phishing
www.webring.com/hub?ring=ratedg,phishing
www.bbc.co.uk/england/webcams/,phishing
www.vivalasvegasweddings.com/live_internet_weddings.htm,phishing
indigo.org/webcam/,phishing
www.webtruck.org/webtruck/,phishing
members.chello.nl/h.hukema/,phishing
www.kgracht.nl/marius/,phishing
www001.upp.so-net.ne.jp/gardens/,phishing
www.dreesman.com/cam.htm,phishing
www.urbandistinction.co.uk/azure/webcam.shtml,phishing
medusa.sdsu.edu/webcam/,phishing
brevardandbrevard.com/bbicam_live.htm,phishing
www.alovelinksplus.com/webcam/,phishing
www.maarsen.ch/livecam/,phishing
www.thewrightgallery.com/web_cam.html,phishing
www.bahrs.com/jaycos2/bahrscam1.html,phishing
www.catalinas.net/livecam1/,phishing
www.volusia.org/beach/daytona.htm,phishing
www.albaria.com/mondellowebcam.htm,phishing
home.att.ne.jp/sigma/vincentvds/webcam2.html,phishing
www.rntl.net/sausalitocam.htm,phishing
www.nyvibe.net/nyvibescam/,phishing
www.maine-webcams.net/Arundel-WebCam/,phishing
www.gotparty.com/Webcam.htm,phishing
doorbell.net/lakecam.htm,phishing
